Snake,Nstar,Nnode,l_median,b_median,Loga_part_p50
178,198,3,165.93629783514518,-15.350017629566413,9.110798191919192
179,147,3,105.08849017566592,-31.957341241495133,9.607731655555556
18,355,4,302.548353592549,13.823347682788365,8.44600915410959
180,467,4,115.59799691288514,-31.19157311896565,9.303287816062175
181,301,3,295.4295681094732,-8.98722833159506,8.579138
182,493,3,238.7555935128977,-5.0898147323439895,6.5979595
183,236,3,290.901383321588,6.872920491188124,8.734712591666666
184,237,4,76.56923600186767,17.26086467261357,9.252149962686568
185,585,7,343.5971827859987,-18.546413756285663,9.529917111842105
186,680,4,275.3681384457041,1.5188874087391382,7.050124892307692
187,142,3,331.6236043057802,-12.808479788174656,9.413453666666667
188,199,3,257.31400344360964,-17.15805510494453,9.345988551546393
189,244,3,92.288372272102,12.510683369938125,9.183297115384615
19,251,3,116.40303600056058,41.14635561465663,9.388170264705884
190,341,5,156.56952849898255,-27.32472337543495,9.364559145
191,335,3,116.72793002933436,8.388556427347732,8.747068952830189
192,239,3,109.66369610610148,10.13495862248694,8.22697900221239
193,435,3,58.58919433752582,-2.55672639516629,6.762267092019544
195,767,4,66.30045509162093,0.201396366223192,6.814976216705608
196,144,3,259.0009733629754,-20.24827097126872,9.531788463414632
197,931,4,108.52454679355522,-0.9528953956992532,6.905017661464968
198,424,3,319.71414256486923,-6.092263487700748,7.048365869127516
199,294,5,294.42708135906287,-10.74482816314694,8.89128081818182
2,4926,11,275.1058885771356,-0.4979753734284424,7.609175096774194
20,212,3,25.80609826226126,51.099140642249935,9.659892447058825
200,335,4,291.08664028416104,-10.540404997969633,9.048483887755102
2000,766,2,270.83814461553186,-6.084901863908792,8.062124
2001,203,3,345.82477442083524,-1.8705761113280133,7.742928990384615
2002,421,4,134.77695578516472,1.1508740270811375,8.215022734322034
2003,1713,5,98.9240274041988,5.089246581519156,7.327594641182796
2004,1318,2,224.7786068840496,-2.135625494452518,7.016915
2005,685,3,227.2765584119438,1.9885874774964487,8.33358
2006,523,4,312.1727727320885,0.8943927659469875,7.3416514353813564
2007,300,3,337.2647766025832,1.2285181976676178,8.018324217391305
2008,1656,2,329.7842464943157,-2.241457179146148,7.622048
2009,410,2,107.1700120295767,-12.08375879994882,8.175135
201,279,3,297.1216960208972,-16.077118346723985,9.522447754716982
2010,382,3,294.5615822480642,-0.2605226254296313,7.503684
202,174,3,287.61658226355405,-14.907909257733452,9.130466
203,1139,3,299.7219393333044,0.8386136610402221,7.907207
204,177,3,28.88118580650598,-11.163862994271188,9.158484893939391
205,177,3,319.3893798969143,-14.88109033808164,9.445819365079366
206,356,3,296.1915681009011,-6.191330527604901,7.811481882352941
207,216,3,298.94909819500333,-8.058702020100114,8.801156865384616
208,449,5,100.45518868128326,-27.33831112837438,9.560996299145298
209,425,5,259.68228852570644,-55.12599151108169,9.359578014851484
21,499,7,200.3632479011304,61.159553050173024,9.59115465028902
210,432,6,222.93290844586403,-19.00196235974549,9.39809788888889
211,395,5,320.41960818653234,-2.0877794437172708,7.011313368243243
212,360,4,167.34969890852878,-11.664553874627517,8.828338955
213,129,3,244.94503647500983,-10.311540556302049,9.033888932291667
214,609,3,148.1154049262851,-11.18607111150588,8.309381534979424
215,192,3,152.84878694836928,-12.301602315938055,9.002783672727274
216,189,3,22.254168409491005,-10.29999420394497,8.977375258426965
217,240,3,319.9731689668283,-12.121007814440064,8.911589325581396
218,464,5,311.41362575709627,-14.770991249777175,9.15377208139535
219,144,3,310.72664180554955,-12.187013410745132,8.996143162162163
22,311,4,327.09710787605815,42.01441076113172,9.660135738372093
220,574,6,51.66531036200078,19.15047781371367,9.43482574226804
221,533,6,81.29413619792818,18.33330197414865,9.5145618
222,197,4,13.034489514854096,-16.978799716513887,9.493396693548387
223,282,4,84.45398372976149,14.556607179344958,9.319484975308642
224,277,5,291.1729632953383,-6.732917922300156,9.152442418918918
225,928,6,101.74903647206976,-35.66855868755776,9.304364
226,333,3,44.0276157946018,-3.806760052705795,7.167489
227,231,3,308.50126599487754,-6.786187985709173,8.270848102459016
228,292,5,281.21011133075706,-30.67891798576052,9.3432704
229,397,4,305.56112089164543,8.438156918758933,9.13084484
23,361,3,77.36580419718817,71.71925070026106,9.86679306862745
230,566,7,328.74394308535966,24.367725115661383,9.370990293103448
231,369,4,260.055815599566,-10.921238338296186,8.721148016528925
232,209,3,281.31290420796097,-17.10261877101285,9.272177822222222
233,341,3,92.37788145638451,0.0852270091791295,6.8781776575
234,562,5,282.18939166417965,-3.3823655002298527,6.7496896759776535
235,392,4,199.7527507996453,-1.462099656431742,7.357191501265823
236,249,3,125.01160670541648,-1.4372503697479944,6.9801044
237,4134,8,116.80624480369832,0.0181436480049501,6.851209
238,732,5,123.0958253813046,1.0886250408159877,6.862054
239,820,3,79.31006418555413,11.911167990856065,8.727728333333333
24,232,4,296.4222533663914,67.73655080968591,9.774634
240,158,3,236.8463803929599,8.050480192190086,8.37553303508772
241,312,5,33.820477312054095,-26.135338942709023,9.737534
242,298,4,282.9790069925264,-7.87273426195669,8.294271508196722
243,847,3,44.21427793852074,-3.099259181731813,6.80275208513932
244,228,4,262.63585261321384,13.060649372273804,9.243217336734691
245,213,3,344.43407160322977,-9.617510401020253,8.78332403125
246,184,3,158.1388526485569,2.3860918409399656,7.2213395
247,442,6,64.43313084356916,-13.334703073414197,9.394194236220471
248,356,4,267.88650773986615,-18.23609545905514,9.441829026315787
249,500,4,94.01866741381885,-12.173686054664472,8.781519455555555
25,383,4,278.4865256189649,68.08382477656775,9.6657708619403
250,429,4,83.90103555814449,-12.091024814121273,9.146115116504854
251,458,5,90.2355145081107,-12.47099554448591,9.213788779661018
252,223,4,261.2312974596797,-14.012006755290326,9.228914089041096
253,228,4,275.55443142070743,-19.364695613131584,9.428911583333331
254,272,3,203.17160709316084,-16.651144090619713,7.680950672268907
